player_name,team.code,location,predicted_assists_5th_percentile,predicted_assists_95th_percentile,predicted_points_5th_percentile,predicted_points_95th_percentile,predicted_rebounds_5th_percentile,predicted_rebounds_95th_percentile
Aaron Gordon,DEN,visitor,1.2015157824850349,4.046429500029422,5.823185970090374,19.054444947871463,2.6130917803893916,6.099962804401267
Christian Braun,DEN,visitor,1.8645836640579603,4.083167813016554,7.656147459680339,20.460805641751975,3.227517256049721,6.114598115006762
Dario Saric,DEN,visitor,0.7588247418790104,2.7149002064894736,2.600342292311521,12.445553761153068,1.6106131486002988,4.759871786196128
DeAndre Jordan,DEN,visitor,0.7165429369421137,1.5605209562384597,2.664789170981636,7.023469928969432,2.334422913792243,4.503070799105264
Hunter Tyson,DEN,visitor,0.7984125762896153,2.3497416154572552,2.958667444792698,11.1590389849483,1.768332240367165,4.706349674727409
Jahmir Young,DEN,visitor,1.1250026750326036,1.1250026750326036,5.4127983174903305,5.4127983174903305,2.6169563662418738,2.6169563662418738
Jalen Pickett,DEN,visitor,0.9600196655044875,2.028696827798423,3.192992405918989,7.063177840887031,1.7928602494949963,3.1309138563296717
Jamal Murray,DEN,visitor,1.4505981060031101,6.663896573429995,7.017866289598207,24.958163019154625,2.9223813763884374,6.563095862971686
Julian Strawther,DEN,visitor,1.0360806900773265,2.6149474698291413,4.51595786168171,12.332300471976305,2.0369144940624664,4.476783294760887
Michael Porter Jr.,DEN,visitor,2.2743205932611126,4.560808014890714,10.414255496310867,23.133225503982413,3.924685598219541,6.853836865329185
Nikola Jokic,DEN,visitor,3.216626447248875,8.00055830179058,14.12094942348421,38.12738337905137,5.54832073879404,10.405383424740906
Peyton Watson,DEN,visitor,0.8115527188138238,3.6291178988200374,3.7826824479584507,15.993437711225713,2.1166767074515507,5.358726319968588
Russell Westbrook,DEN,visitor,1.6577818476230157,6.009069622178881,6.087221951917282,17.866045296760735,2.6746892852527613,5.939288806696155
Spencer Jones,DEN,visitor,0.6811114572040919,0.6811114572040919,2.2008941241102535,2.2008941241102535,1.4700651574962682,1.4700651574962682
Trey Alexander,DEN,visitor,0.7859414681160424,2.7526794495880305,3.1170912163655107,11.85220048983628,1.7518190502811781,4.7045549682582815
Vlatko Cancar,DEN,visitor,0.8261155317356048,1.9288044569211662,2.701914461376335,7.9596466310557075,1.6821737319873522,3.3042537277244124
Zeke Nnaji,DEN,visitor,0.7102162396056556,2.4896860506063985,2.319094309968422,10.45801258409886,1.4970378354701162,4.364697206026512
Adem Bona,PHI,visitor,0.7069166486610005,1.3382364710001537,2.4382755866740036,6.548559616175113,1.6192198091168353,3.664716725115275
Andre Drummond,PHI,visitor,0.856473865202308,3.857268618141752,3.973617924046965,18.415502932572604,2.6344037661284743,10.068341576311019
Caleb Martin,PHI,visitor,0.8553181963414114,3.577295716172976,3.873063383882689,16.6844112019784,2.0121652959935536,6.595369419118587
Eric Gordon,PHI,visitor,0.7863945674669669,1.9205337736546393,2.929993813618274,9.133335981328543,1.5204041421602346,3.4977493144073537
Guerschon Yabusele,PHI,visitor,0.8203659274724537,3.6121659288612693,3.839361042589266,16.326335517866138,2.120310361201844,6.500442700498162
Jared McCain,PHI,visitor,1.1022952918407976,4.188534517821428,5.105542395577102,20.370095435737614,2.400456851143187,5.84814776773424
Jeff Dowtin,PHI,visitor,0.8734108854409902,2.4369579004255937,3.761736738811232,11.83717768905888,1.8924188166288058,4.834134999457757
Joel Embiid,PHI,visitor,2.1706714585609523,5.253868072531387,10.431709100529188,26.021263063601072,3.8441679230340555,7.517354205571055
Justin Edwards,PHI,visitor,0.6980210222907943,2.9893441168660417,2.356181631086598,15.720081856169184,1.3187908879039876,5.149320704995871
Kelly Oubre Jr.,PHI,visitor,1.8218563900546494,3.677284043911125,8.27600730009608,19.351586849233865,3.539922199080409,5.6919473893054535
Kenyon Martin Jr.,PHI,visitor,0.9909830599602547,2.588247601304984,4.5847205989450615,13.681413391246881,2.4858707106727147,5.160238078977609
Kyle Lowry,PHI,visitor,1.0305103568458303,2.8563041062405565,3.4304007062321924,12.243485926875932,1.8377857552740993,4.43579341687566
Lester Quinones,PHI,visitor,0.7798966245594776,1.740604107346154,3.085038332680824,8.898841411366663,1.5180857791415179,3.8828202743596067
Paul George,PHI,visitor,1.7427785620355503,5.077965685259698,8.269274763031435,21.483108373106223,3.439645528973416,6.433768959308098
Reggie Jackson,PHI,visitor,0.8408574905992326,2.35084025615291,3.4110587767580376,11.027476012699562,1.6913011527024253,4.36676946131011
Ricky IV Council,PHI,visitor,0.8069327135133393,2.311967776820695,2.8745591960800287,11.357709007249733,1.3634097799584235,4.213233387640291
Tyrese Maxey,PHI,visitor,2.6039765542462674,6.067158888038279,11.902333617114527,30.158442038916725,3.7082591779223724,6.82967160564498
Alex Len,SAC,home,0.777204924421675,2.0236641228358008,2.6207689541563464,9.592737529341303,2.0725785604603577,5.007382936926999
Boogie Ellis,SAC,home,0.685901949260346,1.125232456826129,2.6161142475587353,6.247928766060109,1.4796238088417275,2.686134066541476
Colby Jones,SAC,home,0.7549723185223736,1.535220451892752,2.3780677389146554,7.015563175398893,1.6162959591316368,3.107268308468032
De'Aaron Fox,SAC,home,2.8960602388862284,5.2203887745267155,14.621259376660321,29.30830728529738,4.426330814022444,6.6645862350953164
DeMar DeRozan,SAC,home,2.499297956495862,4.785565672222801,11.434054354753721,26.658760700095367,3.865715564117172,6.409465186245807
Domantas Sabonis,SAC,home,3.0014095648173265,5.909136214586882,14.804184252419168,28.33198042513935,5.251983053901251,10.921613767459498
Doug McDermott,SAC,home,0.7325579487430518,1.6954071029969289,2.612313635865306,7.034464209484093,1.704691094816778,3.0567713165807957
Isaac Jones,SAC,home,0.8456187048412175,2.227713008471622,3.802671903867635,10.169152078135333,2.1980137220898124,4.272780915646268
Isaiah Crawford,SAC,home,0.7754450131008231,1.414776123464416,2.478622006531205,6.828817975219042,1.6772182918783665,3.1472228075453716
Jae Crowder,SAC,home,0.7666499050013688,2.4780593311177364,2.352672393037704,11.350037287921893,1.5581368674640366,4.164083288677125
Jordan McLaughlin,SAC,home,0.8179361829854096,2.7675224451434137,3.5931160161215883,13.45881045096186,2.0390500406316217,5.087041649830934
Keegan Murray,SAC,home,2.082652215691039,4.128079638740316,9.741606538844731,19.68208598469921,4.119603422930456,9.118139011665484
Keon Ellis,SAC,home,0.8066098967393489,2.720642966242265,3.4972912577094277,13.646827870811078,1.8043714215692295,4.867746634631835
Kevin Huerter,SAC,home,1.1084856231690379,2.840462469375699,5.493093099402761,14.16033052934208,2.4777787440646426,4.87786006365077
Malik Monk,SAC,home,1.4077967049365783,5.418154551672851,6.757526295704518,21.517497931122225,2.9893396373532832,6.091663691870886
Mason Jones,SAC,home,0.9275051521807324,1.6739342508231416,4.446100636102133,7.932172175378186,1.9175532571606224,3.4417427149744357
Orlando Robinson,SAC,home,0.8113101129961064,0.9727885575501715,3.333905666024902,3.821318755464527,2.159281560768443,3.0826863979534322
Trey Lyles,SAC,home,0.7856618457027035,2.7043760351998967,2.8620727655661375,12.306114664137123,1.667641039927336,4.45446267756134
Alex Sarr,WAS,home,2.051914715354138,4.000206910121715,8.504048669598216,15.974362550759917,3.5358510772434952,5.995057621356892
Anthony Gill,WAS,home,0.7860974690105096,1.7409690158483984,3.0847406598835776,8.376825315190308,1.615693431741278,3.6445974833275527
Bilal Coulibaly,WAS,home,2.3659714847927655,4.722398959505701,10.106084912988207,19.582889963913704,4.21267442156678,6.542891463774144
Bub Carrington,WAS,home,1.4940421957749062,4.731850533624092,6.2665360314734535,15.225152934831518,2.7337190378249283,5.51930622249407
Corey Kispert,WAS,home,1.3260634457756206,3.5166186369969497,6.906606327429123,15.016278368258993,2.6945260778723847,5.03257699845674
Jared Butler,WAS,home,0.8196761947874593,3.2646229364046997,3.340684352487175,12.06874417231332,1.616981416951659,5.100651302702092
Jaylen Nowell,WAS,home,0.9038828429179445,3.1346722543681493,4.575687546113418,15.073020473596038,1.995947810114276,4.87968522030766
Johnny Davis,WAS,home,0.7402555395166335,2.660726326990348,2.642351986207093,12.088905674802836,1.5834058206527997,5.037869096489138
Jonas Valanciunas,WAS,home,1.0667945041185531,3.0598288788853716,5.361760336672202,14.119677694453468,3.1451988742757195,7.451185445183638
Jordan Poole,WAS,home,1.9617657632445158,4.822167301534166,8.114136306302694,24.096182699940414,3.2651837375261716,5.92296291283854
Justin Champagnie,WAS,home,0.804146354976085,4.33942595598441,3.9875895162103916,20.31604729812221,1.9605940208118147,6.158140056433866
Kyle Kuzma,WAS,home,1.258676392789708,3.84928566051753,6.826936330703681,16.253807927888,2.731202022050215,5.6170561688768155
Kyshawn George,WAS,home,1.087470688651401,3.968900379428536,5.078287839003794,16.119396619150866,2.3361100893904005,5.513890408708492
Malcolm Brogdon,WAS,home,1.4220225207470805,4.163817483271126,6.327967365392315,16.7263539872728,2.6594565999045297,6.588370949437892
Marvin Bagley III,WAS,home,0.7888910799985913,2.8031174405048236,4.160647531880058,13.3815486654001,1.8959363494745833,5.46194278560133
Patrick Baldwin Jr.,WAS,home,0.7119632909472744,1.7608675236582352,2.458665005559905,8.724667387042105,1.5481419505951353,3.8112817406864075
Richaun Holmes,WAS,home,0.8324062669203857,1.646005295901754,4.176001683378668,7.98471743098243,2.066723098889175,3.8416286367664134
Alondes Williams,LAC,visitor,0.8134111649636028,3.574654566017967,3.090460448267316,9.668853772978874,1.603754289346269,4.938407520415039
Amir Coffey,LAC,visitor,0.8960769999971481,2.705873209858847,4.465246282482579,13.297417573083816,2.079775818089262,4.579601328435859
Bones Hyland,LAC,visitor,0.6941278597090086,2.311865151930059,3.1406670043941185,11.318622170449505,1.765861298590577,3.8988666396738707
Cam Christie,LAC,visitor,0.76125838945529,1.1762019090076232,2.568347938166765,5.7798174782164065,1.711879700484239,2.6140116491307435
Derrick Jones Jr.,LAC,visitor,0.9604329763234248,2.9149069468560533,4.622097607181546,14.37959612189725,2.1987659951040386,5.1622491140691515
Ivica Zubac,LAC,visitor,1.9667591173948136,4.869325633163118,9.888932378195973,26.593144690823433,4.354575307228189,10.686552040233542
James Harden,LAC,visitor,3.2549975847424855,9.396436461354853,9.55421807295877,27.848930578148313,3.6085782399641926,8.750794995904151
Jordan Miller,LAC,visitor,0.8242404201742018,2.7717169212656385,4.768446761775581,14.822632173821244,1.9836354064774389,5.364181140427554
Kai Jones,LAC,visitor,0.8081487904191446,2.7063800179404898,4.670275552417861,13.941527628863339,1.9707338546117958,5.08971693229886
Kevin Porter Jr.,LAC,visitor,0.8862082944108529,3.593977565241506,4.8760658783522,12.533950414171793,1.9247599217946347,4.964706123871592
Kobe Brown,LAC,visitor,0.8647790197916057,3.738742809876405,5.5357856526361875,16.72381990581355,2.638628332001701,5.740943236776913
Kris Dunn,LAC,visitor,1.0004769596334375,2.761581527049766,4.358524473269376,12.220824368525562,2.1332062014369053,4.820701430637746
Mo Bamba,LAC,visitor,0.8298329014939614,1.7776189776524498,4.320616842524948,8.424558909097739,2.022201212510471,3.971700726282157
Nate Darling,LAC,visitor,0.7833388950373628,0.939597828349878,3.5653266541807613,5.377502996680613,1.8744847370874829,2.1604157305221836
Nicolas Batum,LAC,visitor,0.8721883941417372,2.2055352929973155,3.8314983369483553,9.404126594324959,2.0157945745837487,3.786110115879808
Norman Powell,LAC,visitor,1.6775777998261954,4.269769730882414,9.57311788676371,24.020826063435447,3.301395346311828,6.864775816169243
RayJ Dennis,LAC,visitor,1.066609418291554,1.066609418291554,2.647718776911986,2.647718776911986,2.321455372203534,2.321455372203534
Terance Mann,LAC,visitor,0.7948928437445407,2.5154573018168414,3.575001585025174,11.782923005253412,1.8887134697884347,4.315590406768032
Andrew Wiggins,GSW,home,1.4527106367353353,4.223485427756413,7.682861809715399,19.82084450737005,2.701721258718643,5.974289977993429
Brandin Podziemski,GSW,home,1.2667119997405079,4.027101644414716,5.369251935920139,17.137752697050185,2.5156538563341875,5.950677143697614
Buddy Hield,GSW,home,0.931929125715628,2.6875399676308462,5.2989335993425515,13.53213835622429,1.9428178631232127,4.973975674015345
De'Anthony Melton,GSW,home,0.823642822208247,2.6422862790921777,4.186010164621731,12.276584762310094,1.7575929368451864,4.70185817201246
Draymond Green,GSW,home,1.912346686948178,5.332328626140938,6.71964753858123,18.09456919493175,2.7863218864131647,6.660191571573557
Gary Payton II,GSW,home,0.8331677469015986,1.7344732297758458,2.757205740691348,8.239112517432734,1.7438508295229571,3.6385053677572876
Gui Santos,GSW,home,0.8813350620706706,1.0633094414238524,2.0841577986240916,3.965524661912268,1.5764195982632754,2.825841589711728
Jonathan Kuminga,GSW,home,1.2015962043393287,3.9398110993349533,6.1979243946921585,15.324923125437664,2.592197081627021,5.513164538286439
Kevon Looney,GSW,home,0.8252061313611612,2.5160180365010447,3.8032818694655814,10.011133848237717,2.414683228769065,5.921864137526138
Kyle Anderson,GSW,home,0.9779914471411151,2.5734192145785006,4.1950424101344375,9.444046617952303,2.2257021921614917,4.445282005971999
Lindy Waters III,GSW,home,0.7604301509285798,2.30543138540542,2.6817493452767724,10.933268290024428,1.5153793479294124,4.442888454387557
Moses Moody,GSW,home,0.7978771447393372,2.396243886460692,3.18766108801993,13.05195276220863,1.6196916975672138,4.781036906669894
Pat Spencer,GSW,home,0.6648668065428112,1.3767818621442998,1.8078865201127676,6.276305209179697,1.6149628455162033,3.1360315338384552
Q. Post,GSW,home,0.6836951035449615,0.6836951035449615,2.3608923016750216,2.3608923016750216,1.8537473207651556,1.8537473207651556
Reece Beekman,GSW,home,0.8693703887534633,0.9406935776576404,3.081221090668964,3.436037499983189,1.56562736559385,2.1912838942607995
Stephen Curry,GSW,home,1.4170140578636488,5.355398033680906,7.17057363522081,24.920414907218564,2.558711002816753,6.804648460904139
Trayce JacksonDavis,GSW,home,1.1254661850535483,2.9838413967966413,5.352881791253649,13.80695572377121,2.445700028670817,6.146551784372349
Anfernee Simons,POR,home,1.9530775902461566,4.608501123083808,7.693311773704945,19.856353537534805,3.038863694878432,5.666735620392901
Dalano Banton,POR,home,0.9676752291145297,3.6832012123983957,3.379687246144786,15.415501714962414,1.6419171340403962,6.915824915042593
Deandre Ayton,POR,home,1.7388834387098153,3.981728172733002,9.683133621052212,23.880410222721384,4.254976707162798,8.9754388333339
Deni Avdija,POR,home,1.467227572365522,3.72161023774564,6.9185890721707395,16.458221612351966,3.2646987944000463,5.74849486255107
Devonte' Graham,POR,home,1.120658296021653,1.3192876906215891,2.406727084323119,5.946806255998726,1.6020018314036897,2.5880286505226757
Donovan Clingan,POR,home,0.7899614091379096,2.2990895659138193,3.4210332173366407,11.354865351782246,1.7923294142942676,5.558092389513911
Duop Reath,POR,home,0.756974804358472,2.120508247665036,2.6653457239610443,9.671303974037906,1.5101644715985172,3.7534114463853814
Jabari Walker,POR,home,0.794333104525426,1.7835816744892956,2.3639869581802957,9.635387307441421,1.595640597820077,3.8051129724375388
Jerami Grant,POR,home,1.434597442131113,4.221956589658828,7.066102354559292,21.530224702702537,2.885874565912602,6.025296878528873
Kris Murray,POR,home,0.8349278002254311,2.2865105870626525,3.517936697105815,11.009063859828236,1.8547432695504726,4.223542429537363
R. Rupert,POR,home,0.9039602680750168,2.260186858889873,2.725692201160689,11.02540556347115,1.735158011806856,3.9977405366545784
Robert Williams III,POR,home,0.8975851021487751,3.556560883169543,3.8477513394786804,15.02218674558665,2.2810374138984586,7.005535206373581
Scoot Henderson,POR,home,1.590601624763467,6.484692784546374,7.341024987787881,15.928778932849209,2.789882706036826,5.182235579331663
Shaedon Sharpe,POR,home,1.8509858233637224,4.336230766813655,8.670843609220475,22.204882292207017,3.4284550325804433,6.133515221180323
Toumani Camara,POR,home,1.570675714040558,3.690947134239503,7.365856752143102,17.36001104848976,3.406732743379235,6.510082786354676
Antonio Reeves,NOP,home,0.7940361722336202,3.0463254111178175,2.0713165506570244,15.362829000391807,1.4301771900507132,4.963743997691829
Brandon Ingram,NOP,home,2.3857862371748357,4.689358855415742,10.14369446172159,24.296180561276618,3.7619179809292347,6.661984514425722
CJ McCollum,NOP,home,2.0295552932363887,4.503519573535173,8.739651406568049,22.04314010589393,3.5965661971023306,6.011755630562315
Daniel Theis,NOP,home,0.8151899218853798,2.0651536518850544,3.542129830766747,10.081838451286155,1.8701257242217344,4.583665864467934
Dejounte Murray,NOP,home,2.0910157581140747,6.245564381756242,8.531605861564332,22.357264477834207,3.666501621596264,6.4782138814419366
Elfrid Payton,NOP,home,1.2263600053058503,6.522912703706083,4.221947281160419,18.62771646822922,2.181003190655975,7.0273104072709085
Herbert Jones,NOP,home,1.5040237609633407,3.736904232983995,6.855473031935343,16.850801625113277,3.282032989550101,5.339318813847061
Jamal Cain,NOP,home,0.7996658178327593,2.448080052937133,3.093053422287487,10.192773817236384,1.7546433045443044,4.38233142177361
Javonte Green,NOP,home,0.9663144732911786,2.7312935966547407,4.4432487459404335,12.692572779619775,2.175099496816804,5.110260382048287
Jeremiah Robinson-Earl,NOP,home,0.8434922712709054,3.600378771580346,3.8560793330775445,15.882166353432625,2.0844696320024982,5.668678396312987
Jordan Hawkins,NOP,home,0.7902652353342499,3.4695789207342655,3.2882665059520617,15.901219331209466,1.8125794145305352,5.1441469089518534
Jose Alvarado,NOP,home,1.3798581316822807,4.0247587013288415,3.429521135900211,19.56875948593787,1.7687895605760904,5.803243447477043
Trey Jemison,NOP,home,0.7721857568193502,1.5741878711493364,2.970658791769854,6.677416988982298,1.915859482948423,4.099006211636041
Trey Murphy III,NOP,home,2.2203105705364243,4.31370793845214,10.103666611275441,22.27375845505946,3.7575712126747627,6.159163484252769
Yves Missi,NOP,home,1.3141005492953954,3.6427704944960584,5.911039844121678,17.089366170696614,3.1100393570644704,6.769687116544182
Zion Williamson,NOP,home,1.6881566529624115,5.141932834036009,7.640861850701303,26.13134479789709,3.7352368266056737,8.513794809769811
Ariel Hukporti,NYK,visitor,0.7810858334732231,2.8306626475556147,2.945955362993017,14.417301991831511,1.5485947246638387,5.210146051331261
Cameron Payne,NYK,visitor,1.027540045461888,3.1794269874136174,3.860152945686289,13.972235575579893,2.0539053003913352,5.131659414308308
Chuma Okeke,NYK,visitor,0.7793982281242576,0.7793982281242576,2.2725663103770115,2.2725663103770115,1.411135441610429,1.411135441610429
Jacob Toppin,NYK,visitor,0.7502274423561002,0.7502274423561002,2.636348603233383,2.636348603233383,2.4523099098650194,2.4523099098650194
Jalen Brunson,NYK,visitor,3.0208683792192472,8.497705463595718,11.770697699338298,28.36904432589538,3.6964506534103467,5.798994100291245
Jericho Sims,NYK,visitor,0.7930710103859424,2.041712897613073,3.172448092393158,8.906032737529861,1.987095523750258,5.657606658483837
Josh Hart,NYK,visitor,2.1650914872012677,5.185452974049745,8.845507580026444,20.81132596426202,3.5800213684074316,8.544882051803889
Karl-Anthony Towns,NYK,visitor,2.6285515081090907,5.391569178804975,12.111114528648894,31.3797041178321,5.516412280182691,12.318722057302177
Landry Shamet,NYK,visitor,0.8845673361937363,3.467569442392803,4.069592760172749,16.0383135484046,2.185017874559172,5.533913706890137
Mikal Bridges,NYK,visitor,2.1400967725507334,4.4093659985632625,9.641898741743036,24.11098359616453,3.4833668495734003,6.0682547626814385
Miles McBride,NYK,visitor,1.714342494851937,3.2333757685519693,7.416018055309657,15.10934585099607,3.0495232618251986,5.15072525448351
Moses Brown,NYK,visitor,0.6129199587014755,1.347776270635865,1.73065518044583,8.654650528597822,1.3100608001300422,4.673801840629779
O.G. Anunoby,NYK,visitor,2.1227465539189616,4.32225572086549,9.947972845417313,25.449163350501625,3.481919866679203,6.797098133520211
Pacome Dadiet,NYK,visitor,0.7660179938479026,2.609917833267271,2.4455543093038474,12.539353678390176,1.4257822604608108,4.98878055403561
Precious Achiuwa,NYK,visitor,0.8083603978532814,3.627757395350579,3.692113480001005,16.473903463870666,2.1996457411634607,6.032574597730325
Tyler Kolek,NYK,visitor,0.806416691702221,2.389481655376324,3.363043518928014,9.889499200455443,1.7619998368784777,4.5043745053291735
Ayo Dosunmu,CHI,visitor,2.6454348858660097,5.136660098968835,7.751223598614304,20.281928003972325,3.4127439668927133,6.4263351764071786
Chris Duarte,CHI,visitor,0.7475224846490363,1.7402543985213392,3.5414372842998496,8.001025694946545,1.4515460650221574,3.30037374580766
Coby White,CHI,visitor,2.440433466511532,4.9722416438894035,10.14970918558004,21.070057323163876,3.6047556227255635,6.301919588752827
Dalen Terry,CHI,visitor,0.7412721247549661,2.3338286054686317,2.615654377168807,8.64127704808641,1.5215009598727864,3.676327750985993
E.J. Liddell,CHI,visitor,0.8906381481178292,2.4341814289889214,4.7521447223081275,10.825826141048134,2.6756896073963157,3.8820056778203873
Jalen Smith,CHI,visitor,0.8542742846705786,2.027777970904108,3.8698612156629757,10.213750491421756,3.2771855922994755,5.275063797291843
Jevon Carter,CHI,visitor,0.7691906351344167,2.57205972977707,3.503077346277019,11.42856225626874,1.376842418954359,4.134651048683674
Josh Giddey,CHI,visitor,2.7370342248344426,7.328892290643641,7.2068656843250025,18.103419003733215,3.2957993058729196,7.047107056583334
Julian Phillips,CHI,visitor,0.7203054219077655,1.7670220149711784,2.4238770948757593,8.057999897145356,1.5261823801803294,3.6317801584777296
Lonzo Ball,CHI,visitor,1.265819198323446,2.5732276608619142,3.895134583268478,9.28729467392469,2.048997751251445,3.892752271761638
