player_name,team.code,location,predicted_assists_mean,predicted_assists_median,predicted_assists_std,predicted_assists_95th_percentile,predicted_points_mean,predicted_points_median,predicted_points_std,predicted_points_95th_percentile,predicted_rebounds_mean,predicted_rebounds_median,predicted_rebounds_std,predicted_rebounds_95th_percentile
Jordan Poole,WAS,home,3.5022406355586946,3.3908220659058586,0.9449286973002626,4.822167301534166,15.404095708414971,15.243473773724514,4.963870775210183,24.096182699940414,4.366145399531759,4.244899698235565,0.8718444370121181,5.92296291283854
Justin Champagnie,WAS,home,2.3746257251370753,2.474588550578311,1.08170204536357,4.33942595598441,10.824929442470365,10.386657049489262,5.0144508167145325,20.31604729812221,4.052396242201296,4.016370720168858,1.2983589901933752,6.158140056433866
Kyle Kuzma,WAS,home,2.2959528837056915,2.312302432935456,0.698598215903953,3.84928566051753,11.300175011377698,10.929142688739434,3.0577247513081067,16.253807927888,4.133077255708186,4.013512868533759,0.879929038616546,5.6170561688768155
Kyshawn George,WAS,home,2.430809240757519,2.5602007175043426,0.8310134362118898,3.968900379428536,9.830317454764401,9.571416395254793,3.6710209535675813,16.119396619150866,3.839603999512349,3.7913606532286375,0.9118055999976533,5.513890408708492
Malcolm Brogdon,WAS,home,2.5699926061834844,2.6298812785027366,0.7450061413767963,4.163817483271126,11.189067307939958,11.222779362484768,3.2798557397155688,16.7263539872728,4.398935827258302,4.173861027302323,1.2122518962929936,6.588370949437892
Marvin Bagley III,WAS,home,1.551320368427416,1.4387244915872077,0.6486288491734578,2.8031174405048236,7.79547002012989,7.27683655629092,2.795748754531814,13.3815486654001,3.5767310891596424,3.5763246839984544,1.1259680574940114,5.46194278560133
Patrick Baldwin Jr.,WAS,home,1.1098399876938227,0.9823911619061667,0.36200249323616823,1.7608675236582352,5.347203611012174,5.098875348255407,1.9062113575809203,8.724667387042105,2.557426921828268,2.402304007973696,0.7046986187022581,3.8112817406864075
Richaun Holmes,WAS,home,1.184200094766451,1.2220931157826387,0.2445366724279901,1.646005295901754,6.113383389521365,6.2489977909085725,1.186677095968348,7.98471743098243,3.052801584897523,3.102832398778853,0.5256268171296018,3.8416286367664134
Alondes Williams,LAC,visitor,2.121499264189488,2.451043765561062,0.933828426372472,3.574654566017967,6.4902090694183565,6.698338356703083,2.039672546258439,9.668853772978874,3.0804020951528748,3.0856027156919983,0.9969677155510998,4.938407520415039
Amir Coffey,LAC,visitor,1.791762781850786,1.7422951340580641,0.5930157674281044,2.705873209858847,8.638024788732938,8.296659505633134,2.819325660357023,13.297417573083816,3.308770655952031,3.386634044520598,0.7654761966465587,4.579601328435859
